ID,target
87e4a05d0,3113937.0908136033
87e61f12e,4121064.9018938337
87e680ba7,3831133.2242190912
87ea9e416,4582647.15364827
87ede28ef,4370182.755425894
87eeaf821,5052899.935630556
87eee34e8,1431819.8454228858
87f0c92da,1069936.7709247167
87f356928,4259900.464454929
87f3fc475,1460924.069224512
87f7ed16a,2060242.445222145
87f80dd42,4453337.413805161
87f8240f1,4303810.2006510245
87fc74e16,1457979.2220636038
87ff9f3e3,2780708.6794063696
880338f67,2941007.7868196922
8803fae6d,2874488.79559403
88061c211,1877116.2246788363
880683f21,1022965.8516534478
8807b66a4,2430157.283819911
8807e9422,6046710.897855511
88082cab6,1396116.5473246526
880c1af44,849027.7197530445
880d29605,1623604.036994804
880d53ab2,1205157.0373692072
881233290,3304300.968813017
88133423f,3593152.8145094234
8813dd2fb,5104692.57654232
8814595df,1085648.9362066537
88156b341,4053160.220244813
881962f90,832194.9061151731
881b9e71c,3274076.2064746646
881bedde7,2039791.1207557095
881cc0d9d,3177620.1498758523
881eaf1e0,4745170.59154386
881ec22f8,1915078.9759549317
88219b5c1,1216011.0951680026
8822d0fe2,1606885.1011428013
882361d6a,537181.5865107975
88249175b,597807.256468503
8826779c0,3138746.968472068
8826f4197,4323283.700918397
88279452c,2766581.3993094927
882834516,4804530.124029739
8828a51c7,1129368.6302109752
882a5b3f5,765598.8640355829
882ae6e34,1142801.8410005695
882bc34e9,1067893.7080205432
882c03b0f,1878031.0342683475
882c0b2bb,634497.9666687199
882ccc2ae,2333503.006545832
882cf7aac,1841985.0061719068
882d546df,2697731.48194562
882e0fa55,1678282.9507649844
882e10878,2190171.552707632
882e24146,6718696.215633038
882e3676a,4291932.473824275
8830c8d1b,1950391.8049192713
8830ff291,2744361.734049755
88332f9a2,2933440.175071722
883697e30,1359357.805492721
8836cf799,1393871.9443882522
8838173c6,1706700.5799983246
88391393f,4667540.64886537
8839aedb6,1806962.042745871
883a0d87d,2321003.726838755
883bf1e3b,2047435.6173074879
883c4bb28,2241845.90957833
883df20ef,3061371.5808077697
883e57183,195842.08400656906
8841a881f,2737327.49800008
88440eecc,2182698.5039820136
88468a24e,1409246.352583204
88494c3f3,1521751.706785876
884a01eb7,2237262.148564582
88544edcc,1056491.6720718357
8857a0575,4036719.6840373604
885b9620d,2039943.1872128984
885e7733e,3218057.7877534777
8860ad6bc,1077736.6984005033
8862504be,1932337.3243577858
8863aaef8,1166403.0542303887
8864474b4,4111886.3153250967
8867a630e,1939273.4646080711
8868595b9,2547627.6815893063
8869ff626,1250317.3506209299
886a8eb6f,3455750.104548483
886cc4ff4,4370131.39633043
886d90650,5424315.6494364925
886df2987,2607313.852125994
886edbcb3,1779976.6836280413
886ef0b08,1878234.0881666068
886f86c6c,2198405.629793912
88707dbe2,1970687.1713630143
88710d476,979618.1860517084
8871f61e1,971719.4106586254
88725edbe,4117248.495318512
8872cedc7,540571.1235784716
88739eb7d,4064080.3393639275
887550549,8798563.518788991
8878c8413,1561856.7804347961
8879d190b,1286507.71350211
887a48488,2643567.8196705403
887c35837,2627737.517806742
887d1c574,1610358.7819720134
887de89d5,1558348.267049858
887f32681,1779027.6450885935
887fccf34,3198068.817026609
88804e8d9,1652616.3829558282
8880d4d3f,1306123.7832247978
88821f035,1075003.392847992
8882fe248,1262837.7979657669
888316efa,1431603.6450536363
8884a8419,1269444.4062271095
8885b2a99,972175.2254056938
8888091cf,1159636.9646891113
88883c0a4,1994994.6960541494
888badcf4,3665604.530043193
88914e795,2731388.192192751
889265565,2911633.006714202
8894ab16d,1130436.5767583326
8894ad19b,1123624.7607810146
88956e424,2868094.398284479
889784cd6,2609098.5504776705
8899d082f,1826933.9675470896
8899e7ea4,878118.872651443
889c65b44,1293450.47059463
889cec14b,2288385.420234758
889d099e6,4540461.536518823
889e1cca7,2850795.2690154165
889f01e5d,1874115.8250589804
889f9b27c,766794.645610541
88a1c718e,780124.0196839306
88a25bfb9,134079.73588597344
88a46d3f4,1467932.69569105
88a4c2133,1941458.5728283473
88a93ac6b,909382.9025530914
88ae41069,1818895.3889133174
88ae81faf,1301128.5211837497
88aea27d2,4540461.536518823
88b2936e2,1361275.429801051
88b2d405f,3299997.5160425454
88b535848,1710148.3271031338
88ba61b0b,981000.5475763094
88bb3d228,1930716.4600878565
88bc425a0,2338477.3388045337
88be0226b,1078520.42854405
88c01cafb,1473614.7803935516
88c1072f9,2150657.4074802194
88c1b48db,7808413.946256507
88c281a18,1666254.7310570576
88c321fde,1002070.070803925
88c66be6a,1779630.5817122627
88c6fda07,4077118.618547305
88c7902d6,1185885.0517235396
88c7cdf84,2094865.371995719
88c859c00,3930138.3062585015
88c8afc98,2666094.711593265
88c8e281b,4816218.302607965
88ca11747,2177828.8193897973
88caee306,10730059.232663695
88d0fb1dc,2600154.436077291
88d137403,3383394.053761556
88d194b9a,1157731.7518826313
88d4fd8f6,4243927.100005896
88d8ca0e8,3079212.919326707
88db0b648,5068016.710469145
88db29a70,1186776.5555978343
88dbe97fd,1681018.6321185015
88dc85187,4312298.991273379
88dd1caa6,3300893.3809765372
88dd30220,1762068.717686324
88df20c5c,3694087.4904762395
88df8e4be,2427470.8496414004
88e05cd03,1505937.5951818682
88e0b3d9a,2327286.5810033223
88e1213a7,1950691.297737424
88e26e5c5,5125573.987022027
88e2bddbd,1448123.6646328904
88e2f8db7,899999.4990288332
88e3555a3,1048964.6303210692
88e3aba53,3118551.552657742
88e5082c7,1542771.36791158
88e5e5d44,2468939.5634495392
88e68b8af,4079862.430384617
88e7a10b5,1768819.6936883014
88e9401fc,1198809.7357688984
88ea8d408,1362606.7163749635
88eac43e3,2619455.1224982208
88eac7fcf,3839482.2113733836
88eb3b725,2546872.761332803
88eb517e7,2058255.988820684
88ec67566,6013502.783404227
88ee46248,1642987.839402733
88ef38e39,1081240.7544002628
88ef4bfbc,1086548.4619570472
88f0a8e3a,1418325.5399774904
88f39aa8a,1755439.4708364354
88f5cdb6b,1884033.6208004248
88f6a6cfd,2402437.106759321
88f7b0657,2432808.761766806
88f81cda9,3553437.234443317
88f835c8c,2002063.5800928646
88fa6aaca,1466714.417583589
88fbb26cc,7429204.56773393
88fcc81e7,1900415.6722111416
88fee8ef0,6260561.686127457
890022480,2005511.6456350402
8900e248d,1407783.990835746
89022d4fa,2191121.628333008
890277983,706980.4745052727
8902a9dbf,1458381.5086333924
89037a73a,2450844.188866069
89039724b,1946272.872557488
89071042f,3266326.092318515
8907e88ee,1123908.6583948566
89092c5cd,1571238.214844505
890963a47,1413717.1968535413
890b2eeaf,1906700.259038744
890b5f337,1626279.739062447
890c65772,4809065.164904503
890cfe818,7973658.124407093
890da42b9,529964.5938901914
890ecdd32,1212632.9416249716
891424942,622597.4128471634
8914ed4c4,1592356.3323035075
89164bdd3,874976.0727068952
891964ef9,1428279.6480392693
891a92856,3547491.129687287
891b0392b,1907732.0070659923
891caf3ee,1893578.7571723897
891d4161d,348683.3526854535
891e19b2b,2311866.987775267
891e41d7b,3109484.402173305
8920c7e6c,1172959.8088223953
892190f2d,760851.0674998246
8921f8dac,3823146.2640267415
89235a0a7,453481.7688410301
8924e86a3,1452098.747513176
89258a172,2518861.0164113147
8927f5221,2427794.259454553
89284fdc3,863897.9253687104
892898400,2678992.041138408
892c10b2c,4173122.8910632804
893043873,2570228.028639596
8930a567e,3792783.8653819505
893191d8e,2118862.198385625
8931c515b,1893054.3830396482
8932d2769,2005609.265794054
89353a8c8,2376134.955606657
89360470e,2760835.49890879
893749486,4078709.1335627013
893b6c912,1649722.534881886
893c02af8,1922238.7050676956
893fdfd03,1466734.3547872817
894088e7e,1260348.6640932069
89415f1e8,2082077.57166663
8944237a8,1546698.8785804035
89457e605,5405201.946697272
8945d528e,492803.7741787114
89479b9e2,4459794.880338514
8947fef1c,1927462.226128694
89481b7af,1119631.8106030077
894bbd29c,6045917.421073415
894bf3dc7,1645628.5190540813
894c7cd11,4891140.106742559
894d333ff,1744034.816236074
894e2dab4,3893522.3312984244
894e7a719,4950252.615417903
8951235cd,1232087.2637631223
895263c81,4502797.569333004
89552889b,716543.2753525022
8959b27a5,2767089.019058879
895a23ed3,3092055.1552789453
895c41d7b,1220423.5048280964
895c46770,1740377.4663778434
895c9298d,3221488.4553339495
895db12dc,1233574.9629946162
895e1bcc9,716293.8362810428
895f264a1,4288033.533480488
896249307,1971065.6424091025
89649242e,2905914.5629474875
89677fec0,6027824.745006604
8968125a5,5158809.993810895
8969b47a8,4316075.034225678
8969b6ec2,1561476.7783975299
8969fcf68,1322751.1604900025
896a64aad,1659797.814602028
896c6219a,1436485.4258155911
896c89124,1660517.3316163754
896c98e36,1445318.4388962174
89705ab62,3140990.62493153
89706ec9e,1444462.5152918585
89716b82c,1467753.2200280258
897261a3a,4876683.970635445
8974ea03f,3115148.513774151
8974eb2a0,1346991.8233032434
8975c9857,2611495.738359888
89761f1e8,1202167.0182947216
89781ebeb,376443.9111774491
8978e6995,2019599.5704647258
8982e90cb,2326850.993536167
8983802d4,3714657.284820156
8983c767a,1892368.5659380043
8984f7acf,1257041.3138189437
89857f2d7,1061766.6123237598
89861bcb5,2722955.855994245
89863fdef,3145862.54028924
898834fa5,4618990.5026917085
898b60641,4460740.407450132
898c102f3,1886637.413928382
898ed702d,1844790.2642483679
8990aebbf,2093854.7326606836
899261dd7,251002.38297309994
899385dd1,2068004.34300494
899734d53,867477.1237093667
89974602e,3337941.9124828274
89979ce21,3332428.7773037674
8998a9cbb,2389241.332864732
899aaface,2117987.0704709864
899c1c202,2260523.2834919575
89a3be2ab,3764022.0552641083
89a4f24b9,1694337.2234614277
89a678032,1418396.7333799654
89a98ed35,1327088.4255370907
89a9c53e9,1079500.6141986058
89aa2b718,3794710.925569281
89aa92307,1397852.3687394606
89aaab424,2715714.7053563073
89ab868a4,1518405.858647725
89adc51cc,5355462.366854659
89af696bb,651682.826126551
89b006d5b,1777985.1228084753
89b008387,2833713.0980611346
89b0150b4,1529300.0146852115
89b4ed039,3912812.9854516033
89b52382c,3606323.7643071655
89b61eed4,1547907.0711341132
89b803424,2610510.872417869
89b947abd,978286.3787267237
89ba3a79d,2169893.104686995
89ba53b1c,1074447.9369667596
89ba80e85,2744776.858736889
89bd7323d,2409916.205485242
89bf69b25,841527.2218541151
89bf8962d,1728808.8731608684
89c00fe54,1753177.5882844795
89c06983a,4683554.2024156
89c41468e,621887.9494439495
89c41b27a,1329960.056210185
89c43daba,769760.2147084549
89c5b3d99,838203.0446085889
89c963d46,1320462.126949457
89c9fde00,3094818.3317585494
89cc2bb2f,4193202.519130163
89cdb6c58,1634984.0069027464
89ce6c1ae,586381.7296044095
89cf19285,1471621.6923863431
89d13a03c,2041026.5988349505
89d2daa25,1479300.9557249714
89d3f758b,1835271.2589148283
89d43ff03,3432307.042029743
89d4c4218,2110837.06682658
89d5bb437,391760.4676351719
89d7198fb,1793877.8222069512
89d7e07b7,2564065.5689012287
89d86e9df,6670441.4362516515
89d965e8e,101022.16650785855
89d9ac64b,1542644.5350464298
89dad855b,1647570.140246141
89dea5038,2633028.6799550946
89df2602c,2694427.604789178
89e5c145e,1913319.1322729369
89e684a75,1039537.5922843058
89ead0836,1500700.924234767
89eceb18e,989108.3710635265
89ed8a676,3643465.668401919
89efa6226,4535029.90585519
89f100f15,4354668.595369346
89f2a583c,1264902.4939626101
89f443856,2981246.4297132357
89f484cdf,3098873.524118744
89f82b65b,1343983.252168112
89fdb5d4d,3917822.4412063095
89fe1eab5,3423663.345998035
89ffe73a9,2350537.9652326545
8a00001ce,4532509.036518823
8a0072b75,1601107.98151896
8a00dc276,3582648.066199978
8a015b2bc,1429732.751713224
8a01644ca,2801075.8289896054
8a0246cca,1576864.1569535981
8a02fd582,2735745.4806731357
8a041b4a4,1096566.2499418189
8a0566e65,2815249.9865837586
8a070311c,2164065.71945948
8a098bc97,1284063.8018921004
8a09f863e,4286428.392848852
8a0a33bc2,4075389.414435621
8a0a547b1,1138764.9656416313
8a0cf3b73,1025117.3288542621
8a0d9b9e2,486480.9129452348
8a0e537fc,1082454.333253297
8a0ec500b,6414175.279090289
8a0f5f202,3811571.454092337
8a11e4f1a,1156614.1493722573
8a1203097,2195082.08972099
8a13c3933,1950193.7472104111
8a14db6fa,2597263.8655743888
8a169d0a3,1068167.0543893422
8a174d101,2216546.0670986357
8a194e619,2320742.1592127844
8a1bf7be9,1968677.2261673808
8a1df6ecd,1850189.114308415
8a1e67c38,1660147.8094218916
8a1eb32f3,1879419.7680749148
8a1f91876,3534990.2317756834
8a21260f1,1391188.4215520702
8a21e9e7b,1740123.3658455275
8a21eec7c,4581936.912035682
8a21fd1b8,5460950.89717469
8a23ead55,3454932.8186866
8a2489d84,1633929.0464160857
8a262f53b,1093376.0801837773
8a274a82b,2195003.0035051815
8a285d0e2,1947809.0768148573
8a299af9a,3437924.01233472
8a2a49c1b,1537396.9618370112
8a2a5e6ca,2439255.763173554
8a2ce5326,2307722.8281628997
8a2d96ee8,2096042.8117415723
8a304c728,2020340.9182250446
8a31fe8e6,2094483.7748745424
8a3261f14,4540461.536518823
8a3284cce,2024300.7770345546
8a328c024,1983188.9812582838
8a3690436,1256292.194893938
8a3759022,1177695.275801819
8a3b816a3,3676085.822165969
8a3d380e1,4045583.132251421
8a3d3cab8,2849804.9494033037
8a3d78626,1530681.1639037305
8a3faf7a1,1126630.448606916
8a4128975,1093261.4266087688
8a42266cb,987345.6264420574
8a4408013,3851398.6913262624
8a449f3f3,1632649.410172578
8a464b983,877233.5130164761
8a4794690,2044557.3816084573
8a48c8564,1952300.5533633232
8a4ab8bd2,3968126.758761102
8a4b2ad25,1223518.7347884278
8a4e150d5,4015727.683558749
8a4e76156,1792966.1687707864
8a55b7ecb,2938002.9142629635
8a5627926,2244723.2754501104
8a5741c4e,954557.846047134
8a574fa80,2267130.1122902334
8a57962b6,2880586.649970375
8a580c975,1782044.6019562196
8a5995acd,1438326.217139983
8a5cbf451,2902839.611010282
8a5eb7da1,3345119.376308226
8a5f1bd2a,4304547.655411025
8a61bac6a,2203900.6450521415
8a62dd4d5,6976834.705894442
8a632a196,1321579.0372908998
8a64e4ea4,1107005.3908839184
8a68ad635,2968514.6318406337
8a68be34a,2004755.5859817
8a695d6a4,1894328.9652761053
8a6c53a23,4291808.169423556
8a6d9860b,3303623.480255301
8a6db06cd,2061880.767658645
8a6f293ae,912865.672874127
8a70b0cb7,3457577.9439651035
8a70f5e92,2342968.836038572
8a71315d4,1977640.4318206778
8a73496c1,2179257.706258054
8a76dd292,2832688.760405929
8a772c918,1011753.9720110532
8a778616a,2801872.105024848
8a78b6a0e,1675133.597157923
8a7942747,3077791.3236005595
8a7a91be5,2149932.795712503
8a7ae7b32,3289775.6336389356
8a7bd236b,8425688.121620217
8a7c3c5d3,1954871.051710669
8a7db0a0f,2145220.3829941303
8a7dc08b4,3351092.009171761
8a7e4ccea,1981502.4081051578
8a7e7f192,1932952.7450984353
8a7e9aa10,1979964.1873208196
8a7fcd8e0,839449.8676996452
8a805407c,918447.9582802731
8a80dcbe5,1597110.952305155
8a83e1742,1429675.5415224733
8a87c9c6c,4844711.9819098655
8a88a0eb2,1416606.5534723247
8a89b49fc,3108604.012984366
8a89d4da2,1240403.6651568355
8a8af787d,2532138.153723174
8a8f5d020,103048.12456763766
8a8f7dd09,4757270.5371217355
8a90e8f25,568491.3556481522
8a91ca4a8,1726718.9542788
8a923d3f1,3898458.3857873813
8a96de8e1,1436894.098203009
8a9c3de6f,1978073.797639799
8a9e78f8f,3644858.5730381757
8a9ee36dc,2548056.4518969357
8aa3eca2b,3211757.132018895
8aa4ba2c0,1655531.2127822354
8aa4f582a,2040719.6478932458
8aa546d35,1690454.5281909155
8aa8d1d59,1282898.343628204
8aaa10eaa,2776851.7798941163
8aab8f370,2531749.1751219453
8aad856ff,1257915.154953191
8ab0c98b1,1579022.9491090856
8ab0fef7f,1757782.326297131
8ab25aaec,854771.4798107835
8ab265013,3145995.9589651283
8ab2b3f80,1107818.9508871606
8ab500b58,1390017.370646278
8ab550589,2041141.3752131711
8ab6f2eea,1792099.946751167
8abbc6d68,3976097.7404319467
8abfc0f6f,2306373.618100007
8abfeb939,1345858.679684341
8ac132648,853116.4058818808
8ac217dbe,3446488.0607760414
8ac5a46eb,2479780.6870458773
8ac8be2d4,1442797.9275903115
8aca1d47c,3928659.784665826
8acbf6dff,1335445.9012495764
8acc7f134,2441947.300929717
8acfdf6ed,1055056.4791898297
8ad228ff6,3112170.8639549864
8ad55bdc2,877404.7930373366
8ad5a7f17,2179703.843890614
8ad6698ae,1010860.2903852181
8ad7b56aa,3524454.029887526
8ad89d6ed,4448036.767964216
8ad900017,2683677.4122358095
8ad9f3dfd,4642842.952139549
8adad0bf0,2593341.315907423
8adb4d435,1162931.9854940264
8addb4f0f,3966167.1822696235
8addcb9b7,3219019.3076980235
8ae08c446,1918913.1432481813
8ae182b3e,3332614.665433136
8ae235447,695547.1373174356
8ae373c9f,1918248.9042374203
8ae67cc5a,345380.2239598241
8ae6d2714,9463843.331705581
8ae82da8b,4682490.967904507
8ae981b54,4720172.634268257
8aeaf16fc,1623232.640597581
8aeb593fe,2016565.722576168
8aec6c714,437503.8080954833
8aed3b36e,1507739.859397037
8af0b9bc0,2270769.442275986
8af0e2544,705003.2740058128
8af0ec3d5,481812.03820656484
8af1a4e04,5240838.750899395
8af635e14,2498152.2065666215
8af6e0b5e,3703943.8073279187
8af97ef09,2488906.845497189
8afb5a84c,6023365.249346476
8afd31317,2549767.860635707
8afea0117,5141836.568371739
8afed8909,4765988.6424306035
8aff6bbfb,2074188.8225201583
8b00ae44d,1803218.3217841508
8b01245c1,1908856.1642253143
8b0312e9b,1604749.9163148238
8b0424813,3303945.2007071357
8b0bf2871,1176139.0033564456
8b0d83961,1199329.701007315
8b0e65d7b,118596.81416362035
8b0f7defb,1428811.9860385337
8b1039db0,2346579.2586237835
8b105064e,2239865.3963600146
8b114b283,6209352.070177453
8b12f73e4,2868237.991413514
8b147c254,970983.0091070689
8b14b8408,939119.1069310198
8b16c7d1b,2001038.4284036362
8b17cf59f,2523701.203344192
8b17e6abd,4177210.011425915
8b1a800eb,3661279.277661303
8b1af303b,3717081.7287541265
8b1ca3a5b,200492.55990314687
8b1dbe4ef,1148598.365280977
8b1e2a423,3099883.792482051
8b1ed7910,2996765.294550066
8b1f77aad,4489751.845099889
8b1f799d9,1552088.8109501074
8b236e047,2367257.1429279186
8b23e5065,4135818.249239462
8b2451c30,2029251.7464917386
8b24a0482,760387.2438770779
8b256757f,2104800.7842127187
8b2679ccd,3244422.6756472425
8b27d685d,1834592.8081554524
8b2af790f,2016336.0678259507
8b2cb9c2f,1043339.3669148693
8b2e964eb,2066749.9119121744
8b31297d7,1142381.127292275
8b31be9b8,3677466.1632591155
8b3392a91,678373.2707709731
8b3406b04,2764111.984072743
8b340eaa2,2128534.966272033
8b34c09a6,2385125.3350419067
8b3547b05,1287775.079844744
8b364d575,703259.0879581554
8b366c3a2,1208178.6920824638
8b3766ec2,1180084.1234516893
8b37705b1,1393149.2213049424
8b3784327,923117.2451312344
8b37f3ad2,2542238.5838460447
8b3d66168,1902607.0859873984
8b3fda219,1827986.1688122638
8b4227c7e,3820615.6484197285
8b42458b4,4589973.172375557
8b47eadff,749775.9925019806
8b485084e,897829.9647390278
8b48dc7c8,1578561.9131772844
8b494a788,2147652.6751464615
8b4989cfb,3394546.162019367
8b4a5163b,2511197.563191549
8b4c05b3e,1637971.6402943889
8b4e58d63,5681220.268562143
8b4e674d1,1591565.4331070024
8b5154a32,2598561.9403449213
8b51ba462,2831737.0782448137
8b538f916,2571948.751107878
8b5405056,1468862.8353400566
8b568e92a,1604059.5721007804
8b56c72bc,1497168.1005919138
8b5873001,3038641.9353489876
8b58d997f,1437276.9417805173
8b59e9fca,423794.14686716243
8b5aa3bea,2237185.1546668513
8b5d1db79,2730783.8333786125
8b5d74576,1113131.3614472854
8b5df7a2f,1386790.6799518145
8b5eb0016,321996.7721715808
8b601e0db,1660435.676687684
8b63604f6,885038.2041783391
8b65fc445,4348355.730990088
8b67ae4c4,1607226.026525448
8b67fd55d,2017252.7589941125
8b6848372,1610098.9453006922
8b6c89533,4063419.0061217546
8b6d56f77,1915612.1772626047
8b6d602b0,1523991.7234102539
8b6e17b09,404409.48713587166
8b6fc5b05,1608985.3008981668
8b70a9285,1773814.6034329562
8b70d9f43,1608320.2952616094
8b7268fc6,2216573.7835133616
8b7956bd8,1702944.3121727158
8b7c38e69,1024737.1818356575
8b80ca346,651492.9595402591
8b82d345f,1051772.2885209993
8b84a0582,1380052.9392724629
8b84ba7d9,1262783.0709006474
8b8584449,1293028.0547000542
8b85bfe2e,1564670.9810747225
8b866a345,1501953.2616305435
8b880bbe6,3024975.857089811
8b917d882,1868279.0454469102
8b935cbd7,1866062.9931656998
8b95a6e67,1269735.1146863878
8b965ce1c,1113259.3130758612
8b9a42d78,3107770.243907405
8b9c02a6e,97065.39064145862
8b9ca573d,4367881.112744406
8b9f3dc71,1321514.9278799444
8ba0230a1,1973958.5221574532
8ba25681a,2220111.843115881
8ba5878be,7500834.218815147
8ba5c35c0,2475567.67641874
8ba61337f,4274842.861750855
8ba72217c,1652065.7784365306
8ba74e18e,1084759.1659254394
8ba8069d0,6941422.988220438
8ba8f3ddc,1281516.9231159114
8ba9f8ec2,1991427.2128844182
8baab4fed,1463576.1174893999
8bae42b0e,1320680.5895414844
8bae4c57c,1518571.3842185384
8bb0be3ac,1119614.0129166176
8bb0cdcf5,1272996.8404936208
8bb1bdc91,5040624.1776652085
8bb21f041,2214990.6673552096
8bb2ccd50,2126286.559888987
8bb309e3e,3800547.9705231506
8bb347157,1050059.042266266
8bb6d2012,3535116.2084218613
8bb73c7e9,2829450.152924759
8bb75eafc,1170159.9279182907
8bb8b163d,3518319.3427985865
8bbd79669,1062957.334949047
8bbfff6c5,2834627.3397484994
8bc42104b,1405182.8888005526
8bc4b1d44,1454176.2347703888
8bc5c50f0,4540646.385418427
8bc5d7a69,1523526.4579511392
8bc5f603e,2540210.291426791
8bc72a907,3681067.6602127803
8bcb488dc,1609962.3295732327
8bcb81335,1407714.8086465206
8bcd0b962,3229627.498809659
8bd5d029c,1468186.6934673125
8bd685d6f,1987303.6001774492
8bd7582bd,2097806.117243951
8bd78c9bc,19992182.660848286
8bd7964a6,898972.7249786672
8bd7b744d,1576072.9462188156
8bdafafa5,1225736.4829553054
8bdbeb1ff,2649037.5824052924
8bddfc45b,4760262.737185192
8be3245f8,625080.6655068216
8be358b3e,1583712.2677200295
8be8b1d9b,654278.5610915284
8beb66f70,4772327.8592345575
8bec5863f,3244257.2558798585
8bed08371,612084.8451375142
8bede1cc0,7124625.097533039
8bf15aa89,4839736.389587246
8bf17432f,1737887.4526319765
8bf458d22,2052247.966568245
8bf56bb93,1653217.834356876
8bf58ffd0,2135620.622634042
8bf736186,2837799.215904084
8bf7db8a8,4549439.786518823
8bfa7a5b6,1600095.6614278408
8bfa7b841,4119378.4945349684
8bfc19c9c,1944198.4730207098
8bfd05e85,2248344.997816085
8bfd28105,1748111.50926839
8bfebe50f,4519580.984768586
8bffbfdf2,1613821.0796275777
8c00957ca,1484001.1609520374
8c00c8ea9,2555975.88512211
8c016e1ba,3068769.870664013
8c02c4de9,2267417.6976191644
8c049497d,7105173.847048544
8c0532676,3005942.8523706673
8c0593dba,2529480.234222373
8c065b59e,1909494.4743758193
8c06e42c6,1241964.132957399
8c0fe561b,2104348.010174245
8c11147ce,2839005.501322467
8c1155cf7,3244652.9787002373
8c11d9906,914911.9796059899
8c150b6e0,1682958.2496641644
8c170a403,2830623.747353374
8c172cadd,1802456.4294122541
8c1745c55,3529706.675600893
8c1830cfd,1109626.765346176
8c1b7195b,3801637.4561446514
8c1d2f3e5,1806838.7448854072
8c2106c2d,2589792.7402428277
8c221bf1d,3340083.393554551
8c2248291,1917151.3419624656
8c224b9a9,4168115.7498221565
8c22a8c6e,1561842.1966664693
8c242bfff,3407568.0724833305
8c24a2eca,4816599.529529933
8c2877cbe,5247467.809420003
8c2ac18b4,1122463.563602352
8c2acb03b,4226853.352886219
8c2e2866b,266730.2325834625
8c2e2a78e,4400777.545636261
8c3018a96,947309.0224143437
8c311783c,3592923.166973625
8c37efa85,2423923.8946862915
8c3918ed0,1873180.3503696756
8c3a6ea1f,1465040.7173241056
8c3de0e9b,1697923.195364571
8c3f47210,3154434.847498023
8c406c0eb,3834057.4226963255
8c412265b,1553186.6001472287
8c4149a38,1684182.4799875957
8c4252a48,4616493.926776079
8c447eca3,1472823.5784940405
8c44bf7a4,801501.8259276304
8c4512a0e,1825582.580599329
8c469360e,3246127.3341398314
8c474c620,2849063.6608806914
8c476de7a,1163535.0055290302
8c48544ae,1733038.6594087903
8c498d26a,287010.8618781654
8c4a7f061,4562232.744030021
8c4b82b7c,2650200.940463323
8c4e59f17,1814610.741464505
8c50cdfa1,2682901.477824754
8c510d0ea,1345993.3399276654
8c5187d4d,4540887.074773335
8c526845b,1576539.1584237306
8c5368dda,2205561.1656605685
8c56712e5,3686630.4996106
8c583e22a,761072.2011673511
8c584ea20,1133353.418360921
8c59caadb,1408445.6821032143
8c59d333b,1208701.5444645667
8c5c39611,2079423.3389473883
8c5ce35ef,3689274.3244403554
8c5d5edb8,3870646.7673845366
8c5f9ccf4,1755841.5797067857
8c600ed34,1457946.637205546
8c61449fc,3037122.8902081884
8c6231d11,639415.8943233272
8c666c734,1457462.2211198488
8c689ab7e,593975.3793517547
8c696f5fa,3725273.6598120616
8c69f84d5,1097065.4927118365
8c6b1e528,3759492.186837368
8c6bdb82f,1171008.523530161
8c6eb8fbd,1867678.9296570034
8c6f168b3,1751030.7007954111
8c7004958,1953465.0318996622
8c74f3d39,3084423.563792956
8c784daf3,3023356.2650096337
8c79c40fe,4317240.328334172
8c79c8074,1240342.3214473957
8c7a0256f,537979.2394730169
8c7a2854e,1247072.0689242086
8c7c1c315,2586220.757533052
8c7d25ad8,1532545.0228701201
8c7d8461c,4435013.416562375
8c7f0dab2,2578460.725218877
8c81decb0,1355908.3767834234
8c8239222,1473082.3287507289
8c84b4200,3429406.597133336
8c87d55d7,2346109.309039446
8c87fb2ab,7547934.346184086
8c89aac85,1143151.4522852805
8c8cd4999,1792971.9834383521
8c8eafc52,835788.3369723228
8c8f605b3,1292383.782616523
8c8f73e4e,6919056.056354921
8c9049918,1611185.368213454
8c90a07be,1457897.8781554867
8c92416ac,998648.3566746725
8c943658c,1632993.790113237
8c94f7961,5478302.600135673
8c9525552,2768677.581313085
8c957d1b7,1100776.422287189
8c9773f6c,2291393.9083911926
8c98aea78,1516347.5579366852
8c9993920,2510781.104352258
8c99fd18b,2525739.3117170557
8c9a26f93,2676870.572155792
8c9b0854e,17764644.47469214
8c9dfe687,3040334.1670332747
8ca07f3fb,6110206.826315604
8ca1666bb,1782245.1956540681
8ca25c7a1,1563561.7390635617
8ca28e295,1101606.5558182425
8ca2f5a67,704581.8731537083
8ca32345e,1024990.9890379703
8ca35fc54,973268.7377154706
8ca413c5e,1970246.5165555668
8ca71cc7f,1314077.799047988
8ca7488ef,1368571.804415362
8ca76d565,773813.5052293967
8ca7ececf,3480847.292070807
8ca8b7b4b,2388159.981613584
8ca9f9ea9,2108209.0445900406
8caa67429,1437659.9071839247
8cab46510,1034612.0792501422
8cae91632,3435564.4802459413
8cb099987,2554164.719461823
8cb1a8de2,1974376.4902129208
8cb2135fb,1406039.0125908246
8cb26c695,2166320.7345287227
8cb2f227a,4542231.869633176
8cb684f4e,1753744.3023576592
8cb6a3d4b,2635406.187492951
8cb815a39,997673.8326077902
8cba1ed18,361868.5446889888
8cbb3c2ac,2685814.443081915
8cbf6f2a4,4030757.9315227335
8cbf82297,3630112.3644338585
